"","gutenberg_id","text","title","author","gutenberg_bookshelf","language"
"1",4442,"VITTORIA","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"2",4442,"","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"3",4442,"","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"4",4442,"By Geoerge Meredith","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"5",4442,"","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"6",4442,"","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"7",4442,"","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"8",4442,"BOOK 8.","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"9",4442,"","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"10",4442,"XL.       THROUGH THE WINTER","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"11",4442,"XLI.      THE INTERVIEW","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"12",4442,"XLII.     THE SHADOW OF CONSPIRACY","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"13",4442,"XLIII.    THE LAST MEETING IN MILAN","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"14",4442,"XLIV.     THE WIFE AND THE HUSBAND","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"15",4442,"XLV.      SHOWS MANY PATHS CONVERGING TO THE END","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"16",4442,"XLVI.     THE LAST","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"17",4442,"          EPILOGUE","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"18",4442,"","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"19",4442,"","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"20",4442,"","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"21",4442,"CHAPTER XL","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"22",4442,"","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"23",4442,"THROUGH THE WINTER","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"24",4442,"","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"25",4442,"Weisspriess and Wilfrid made their way toward Milan together, silently","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"26",4442,"smoking, after one attempt at conversation, which touched on Vittoria's","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"27",4442,"marriage; but when they reached Monza the officer slapped his degraded","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"28",4442,"brother in arms upon the shoulder, and asked him whether he had any","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"29",4442,"inclination to crave permission to serve in Hungary.  For his own part,","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"30",4442,"Weisspriess said that he should quit Italy at once; he had here to skewer","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"31",4442,"the poor devils, one or two weekly, or to play the mightily generous; in","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"32",4442,"short, to do things unsoldierly; and he was desirous of getting away from","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"33",4442,"the country.  General Schoneck was at Monza, and might arrange the matter","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"34",4442,"for them both.  Promotion was to be looked for in Hungary; the","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"35",4442,"application would please the General; one battle would restore the","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"36",4442,"lieutenant's star to Wilfrid's collar.  Wilfrid, who had been offended","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"37",4442,"by his companion's previous brooding silence, nodded briefly, and they","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"38",4442,"stopped at Monza, where they saw General Schoneck in the morning, and","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"39",4442,"Wilfrid being by extraordinary favour in civilian's dress during his","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"40",4442,"leave of absence, they were jointly invited to the General's table at","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"41",4442,"noon, though not to meet any other officer.  General Schoneck agreed with","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"42",4442,"Weisspriess that Hungary would be a better field for Wilfrid; said he","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"43",4442,"would do his utmost to serve them in the manner they wished, and","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"44",4442,"dismissed them after the second cigar.  They strolled about the city,","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"45",4442,"glad for reasons of their own to be out of Milan as long as the leave","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"46",4442,"permitted.  At night, when they were passing a palace in one of the dark","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"47",4442,"streets, a feather, accompanied by a sharp sibilation from above, dropped","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"48",4442,"on Wilfrid's face.  Weisspriess held the feather up, and judged by its","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"49",4442,"length that it was an eagle's, and therefore belonging to the Hungarian","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"50",4442,"Hussar regiment stationed in Milan.  ""The bird's aloft,"" he remarked.","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"51",4442,"His voice aroused a noise of feet that was instantly still.  He sent a","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"52",4442,"glance at the doorways, where he thought he discerned men.  Fetching a","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"53",4442,"whistle in with his breath, he unsheathed his sword, and seeing that","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"54",4442,"Wilfrid had no weapon, he pushed him to a gate of the palace-court that","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"55",4442,"had just cautiously turned a hinge.  Wilfrid found his hand taken by a","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"56",4442,"woman's hand inside.  The gate closed behind him.  He was led up to an","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"57",4442,"apartment where, by the light of a darkly-veiled lamp, he beheld a young","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"58",4442,"Hungarian officer and a lady clinging to his neck, praying him not to go","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"59",4442,"forth.  Her Italian speech revealed how matters stood in this house.  The","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"60",4442,"officer accosted Wilfrid: ""But you are not one of us!""  He repeated it to","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"61",4442,"the lady: ""You see, the man is not one of us!""","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"62",4442,"","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"63",4442,"She assured him that she had seen the uniform when she dropped the","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"64",4442,"feather, and wept protesting it.","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"65",4442,"","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"66",4442,"""Louis, Louis! why did you come to-night! why did I make you come!  You","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"67",4442,"will be slain.  I had my warning, but I was mad.""","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"68",4442,"","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"69",4442,"The officer hushed her with a quick squeeze of her inter-twisted fingers.","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"70",4442,"","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"71",4442,"""Are you the man to take a sword and be at my back, sir?"" he said; and","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"72",4442,"resumed in a manner less contemptuous toward the civil costume:","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"73",4442,"""I request it for the sole purpose of quieting this lady's fears.""","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"74",4442,"","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"75",4442,"Wilfrid explained who and what he was.  On hearing that he was General","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"76",4442,"Pierson's nephew the officer laughed cheerfully, and lifted the veil from","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"77",4442,"the lamp, by which Wilfrid knew him to be Colonel Prince Radocky, a most","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"78",4442,"gallant and the handsomest cavalier in the Imperial service.  Radocky","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"79",4442,"laughed again when he was told of Weisspriess keeping guard below.","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"80",4442,"","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"81",4442,"""Aha!  we are three, and can fight like a pyramid.""","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"82",4442,"","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"83",4442,"He flourished his hand above the lady's head, and called for a sword.","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"84",4442,"The lady affected to search for one while he stalked up and down in the","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"85",4442,"jaunty fashion of a Magyar horseman; but the sword was not to be","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"86",4442,"discovered without his assistance, and he was led away in search of it.","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"87",4442,"The moment he was alone Wilfrid burst into tears.  He could bear anything","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"88",4442,"better than the sight of fondling lovers.  When they rejoined him,","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"89",4442,"Radocky had evidently yielded some point; he stammered and worked his","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"90",4442,"underlip on his moustache.  The lady undertook to speak for him.  Happily","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"91",4442,"for her, she said, Wilfrid would not compromise her; and taking her","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
"92",4442,"lover's hand, she added with Italian mixture of wit and grace:","Vittoria — Volume 8","Meredith, George","Historical Fiction","en"
