"","gutenberg_id","text","title","author","gutenberg_bookshelf","language"
"1",2866,"WINDSOR CASTLE","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"2",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"3",2866,"By William H. Ainsworth","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"4",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"5",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"6",2866,"     ""About, about!","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"7",2866,"     Search Windsor Castle, elves, within and out.""","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"8",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"9",2866,"     SHAKESPEARE, Merry Wives of Windsor","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"10",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"11",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"12",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"13",2866,"     ""There is an old tale goes, that Herne the hunter,","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"14",2866,"     Sometime a keeper here in Windsor forest,","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"15",2866,"     Doth all the winter time, at still midnight,","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"16",2866,"     Walk round about an oak, with great ragg'd horns;","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"17",2866,"     And there he blasts the tree, and takes the cattle,","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"18",2866,"     And makes milch-kine yield blood, and shakes a chain","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"19",2866,"     In a most hideous and dreadful manner:","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"20",2866,"     You have heard of such a spirit; and well you know,","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"21",2866,"     The superstitious idle-headed eld","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"22",2866,"     Receiv'd, and did deliver to our age,","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"23",2866,"     This tale of Herne the hunter for a truth.""--ibid","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"24",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"25",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"26",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"27",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"28",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"29",2866,"WINDSOR CASTLE","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"30",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"31",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"32",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"33",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"34",2866,"BOOK I. ANNE BOLEYN","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"35",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"36",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"37",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"38",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"39",2866,"I.","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"40",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"41",2866,"     Of the Earl of Surrey's solitary Ramble in the Home Park--Of","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"42",2866,"     the Vision beheld by him in the Haunted Dell--And of his","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"43",2866,"     Meeting with Morgan Fenwolf, the Keeper, beneath Herne's","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"44",2866,"     Oak.","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"45",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"46",2866,"","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"47",2866,"In the twentieth year of the reign of the right high and puissant King","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"48",2866,"Henry the Eighth, namely, in 1529, on the 21st of April, and on one","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"49",2866,"of the loveliest evenings that ever fell on the loveliest district in","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"50",2866,"England, a fair youth, having somewhat the appearance of a page, was","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
"51",2866,"leaning over the terrace wall on the north side of Windsor Castle, and","Windsor Castle","Ainsworth, William Harrison","Historical Fiction","en"
