"","gutenberg_id","text","title","author","gutenberg_bookshelf","language"
"1",1896,"UNDER THE RED ROBE","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"2",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"3",1896,"By Stanley J. Weyman","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"4",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"5",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"6",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"7",1896,"Transcriber's Note:","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"8",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"9",1896,"In this Etext, text in italics has been written in capital letters.","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"10",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"11",1896,"Many French words in the text have accents, etc. which have been","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"12",1896,"omitted.","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"13",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"14",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"15",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"16",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"17",1896,"CONTENTS","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"18",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"19",1896,"     CHAPTER I.              AT ZATON'S","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"20",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"21",1896,"     CHAPTER II.             AT THE GREEN PILLAR","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"22",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"23",1896,"     CHAPTER III.            THE HOUSE IN THE WOOD","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"24",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"25",1896,"     CHAPTER IV.             MADAM AND MADEMOISELLE","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"26",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"27",1896,"     CHAPTER V.              REVENGE","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"28",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"29",1896,"     CHAPTER VI.             UNDER THE PIC DU MIDI","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"30",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"31",1896,"     CHAPTER VII.            A MASTER STROKE","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"32",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"33",1896,"     CHAPTER VIII.           A MASTER STROKE--Continued","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"34",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"35",1896,"     CHAPTER IX.             THE QUESTION","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"36",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"37",1896,"     CHAPTER X.              CLON","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"38",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"39",1896,"     CHAPTER XI.             THE ARREST","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"40",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"41",1896,"     CHAPTER XII.            THE ROAD TO PARIS","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"42",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"43",1896,"     CHAPTER XIII.           AT THE FINGER-POST","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"44",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"45",1896,"     CHAPTER XIV.            ST MARTIN'S EVE","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"46",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"47",1896,"     CHAPTER XV.             ST MARTIN'S SUMMER","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"48",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"49",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"50",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"51",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"52",1896,"UNDER THE RED ROBE","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"53",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"54",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"55",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"56",1896,"CHAPTER I. AT ZATON'S","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"57",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"58",1896,"'Marked cards!'","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"59",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"60",1896,"There were a score round us when the fool, little knowing the man with","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"61",1896,"whom he had to deal, and as little how to lose like a gentleman, flung","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"62",1896,"the words in my teeth. He thought, I'll be sworn, that I should storm","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"63",1896,"and swear and ruffle it like any common cock of the hackle. But that was","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"64",1896,"never Gil de Berault's way. For a few seconds after he had spoken I","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"65",1896,"did not even look at him. I passed my eye instead--smiling, BIEN","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"66",1896,"ENTENDU--round the ring of waiting faces, saw that there was no one","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"67",1896,"except De Pombal I had cause to fear; and then at last I rose and looked","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"68",1896,"at the fool with the grim face I have known impose on older and wiser","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"69",1896,"men.","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"70",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"71",1896,"'Marked cards, M. l'Anglais?' I said, with a chilling sneer. 'They are","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"72",1896,"used, I am told, to trap players--not unbirched schoolboys.'","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"73",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"74",1896,"'Yet I say that they are marked!' he replied hotly, in his queer foreign","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"75",1896,"jargon. 'In my last hand I had nothing. You doubled the stakes. Bah,","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"76",1896,"sir, you knew! You have swindled me!'","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
"77",1896,"","Under the Red Robe","Weyman, Stanley John","Historical Fiction","en"
