"","gutenberg_id","text","title","author","gutenberg_bookshelf","language"
"1",690,"Scanned by Charles Keller with","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"2",690,"OmniPage Professional OCR software","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"3",690,"donated by Caere Corporation, 1-800-535-7226.","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"4",690,"Contact Mike Lough <Mikel@caere.com>","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"5",690,"","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"6",690,"","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"7",690,"","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"8",690,"","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"9",690,"","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"10",690,"","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"11",690,"PROPOSED ROADS","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"12",690,"TO FREEDOM","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"13",690,"","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"14",690,"BY","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"15",690,"BERTRAND RUSSELL, F.R.S.","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"16",690,"","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"17",690,"","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"18",690,"","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"19",690,"","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"20",690,"","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"21",690,"CONTENTS","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"22",690,"","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"23",690,"","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"24",690,"INTRODUCTION","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
"25",690,"","Proposed Roads to Freedom","Russell, Bertrand","Philosophy","en"
