"","gutenberg_id","text","title","author","gutenberg_bookshelf","language"
"1",1743,"TWELVE STORIES AND A DREAM","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"2",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"3",1743,"By H. G. Wells","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"4",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"5",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"6",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"7",1743,"CONTENTS","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"8",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"9",1743,"     1.  Filmer","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"10",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"11",1743,"     2.  The Magic Shop","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"12",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"13",1743,"     3.  The Valley of Spiders","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"14",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"15",1743,"     4.  The Truth About Pyecraft","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"16",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"17",1743,"     5.  Mr. Skelmersdale in Fairyland","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"18",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"19",1743,"     6.  The Story of the Inexperienced Ghost","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"20",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"21",1743,"     7.  Jimmy Goggles the God","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"22",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"23",1743,"     8.  The New Accelerator","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"24",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"25",1743,"     9.  Mr. Ledbetter's Vacation","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"26",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"27",1743,"     10.  The Stolen Body","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"28",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"29",1743,"     11.  Mr. Brisher's Treasure","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"30",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"31",1743,"     12.  Miss Winchelsea's Heart","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"32",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"33",1743,"     13.  A Dream of Armageddon","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"34",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"35",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"36",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"37",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"38",1743,"1. FILMER","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"39",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"40",1743,"In truth the mastery of flying was the work of thousands of men--this","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"41",1743,"man a suggestion and that an experiment, until at last only one vigorous","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"42",1743,"intellectual effort was needed to finish the work. But the inexorable","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"43",1743,"injustice of the popular mind has decided that of all these thousands,","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"44",1743,"one man, and that a man who never flew, should be chosen as the","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"45",1743,"discoverer, just as it has chosen to honour Watt as the discoverer of","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"46",1743,"steam and Stephenson of the steam-engine. And surely of all honoured","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"47",1743,"names none is so grotesquely and tragically honoured as poor Filmer's,","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"48",1743,"the timid, intellectual creature who solved the problem over which the","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"49",1743,"world had hung perplexed and a little fearful for so many generations,","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"50",1743,"the man who pressed the button that has changed peace and warfare and","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"51",1743,"well-nigh every condition of human life and happiness. Never has that","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"52",1743,"recurring wonder of the littleness of the scientific man in the face of","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"53",1743,"the greatness of his science found such an amazing exemplification.","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"54",1743,"Much concerning Filmer is, and must remain, profoundly obscure--Filmers","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"55",1743,"attract no Boswells--but the essential facts and the concluding scene","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"56",1743,"are clear enough, and there are letters, and notes, and casual allusions","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"57",1743,"to piece the whole together. And this is the story one makes, putting","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"58",1743,"this thing with that, of Filmer's life and death.","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"59",1743,"","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"60",1743,"The first authentic trace of Filmer on the page of history is a document","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"61",1743,"in which he applies for admission as a paid student in physics to the","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"62",1743,"Government laboratories at South Kensington, and therein he describes","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"63",1743,"himself as the son of a ""military bootmaker"" (""cobbler"" in the vulgar","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"64",1743,"tongue) of Dover, and lists his various examination proofs of a high","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"65",1743,"proficiency in chemistry and mathematics. With a certain want of dignity","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"66",1743,"he seeks to enhance these attainments by a profession of poverty and","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"67",1743,"disadvantages, and he writes of the laboratory as the ""gaol"" of his","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
"68",1743,"ambitions, a slip which reinforces his claim to have devoted himself","Twelve Stories and a Dream","Wells, H. G. (Herbert George)","Science Fiction","en"
