"","id","title","author","genre","sentence","x","y","DET","NOUN","VERB","ADJ","PROPN","ADP","AUX","CONJ","INTJ","NUM","PRON","SCONJ"
"1","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",1,-0.35932614272302,0.119793217073494,1,3,1,3,0,3,0,0,0,0,0,0
"2","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",4,-0.167258493794423,0.153219575830211,3,14,4,3,0,7,2,0,0,2,8,0
"5","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",5,-0.294751811937415,0.127725059230623,2,3,0,1,0,3,0,0,0,0,2,0
"6","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",6,-0.127872038902851,0.262365340016761,3,8,3,1,0,7,2,0,0,0,3,0
"7","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",7,-0.294751811937415,0.127725059230623,2,6,0,4,0,3,0,0,0,0,2,0
"8","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",8,0.192188148580883,-0.243696998740615,2,9,7,3,1,4,2,0,0,0,7,3
"9","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",9,0.246640387269912,0.0475723540044848,3,12,4,1,0,5,2,0,0,0,6,2
"10","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",10,-0.256309643057926,0.192615104593959,2,2,1,2,0,1,1,0,0,0,0,0
"11","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",11,0.246640387269912,0.0475723540044848,7,10,2,1,0,5,3,0,0,0,4,1
"12","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",12,-0.142316754156413,-0.0921618050730112,3,8,3,1,5,3,1,0,0,0,2,0
"13","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",15,-0.569888639481575,-0.177026700771856,0,3,0,1,0,0,0,0,0,0,0,0
"16","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",16,0.0788486735057212,0.525354524994592,0,0,1,1,0,0,0,0,0,0,0,0
"17","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",17,-0.202497700736589,0.199224973058234,3,5,0,2,0,3,1,0,0,0,1,0
"18","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",18,0.183865060245051,-0.343749691357728,6,11,9,8,2,8,0,0,0,0,4,1
"19","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",19,0.246640387269912,0.0475723540044848,4,5,5,2,0,3,2,0,0,0,3,1
"20","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",20,0.244907177555965,-0.0251636728800585,6,8,6,2,0,8,0,0,0,0,2,1
"21","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",21,0.246640387269912,0.0475723540044848,5,10,6,4,0,6,4,0,0,0,7,4
"22","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",22,-0.127872038902851,0.262365340016761,2,4,7,2,0,3,1,0,0,0,2,0
"23","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",23,-0.127872038902851,0.262365340016761,9,19,6,7,0,11,3,0,0,0,2,0
"24","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",24,-0.202497700736589,0.199224973058234,1,8,0,3,0,4,2,0,0,0,2,0
"25","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",25,-0.127872038902851,0.262365340016761,5,10,5,2,0,8,1,0,0,0,4,0
"26","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",26,0.192188148580883,-0.243696998740615,5,9,5,2,1,4,3,0,0,0,5,2
"27","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",27,0.246640387269912,0.0475723540044848,11,18,7,8,0,10,4,0,0,0,8,2
"28","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",28,-0.202497700736589,0.199224973058234,2,2,0,4,0,2,1,0,0,0,1,0
"29","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",29,-0.192312854597916,0.21330547298684,3,5,2,2,0,4,0,0,0,0,1,0
"30","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",30,0.246640387269912,0.0475723540044848,2,4,2,2,0,2,1,0,0,0,2,1
"31","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",31,0.244907177555965,-0.0251636728800585,3,4,2,2,0,2,0,0,0,0,3,1
"32","4280","The Critique of Pure Reason","Kant, Immanuel","Philosophy",32,0.246640387269912,0.0475723540044848,3,4,1,2,0,2,3,0,0,0,1,1
